# esperanto.html — en<TAB>ru. Drafted by deepseek-v4-flash, checked by qwen3-max, cross-refuted, Claude-adjudicated.
<span class="brand"><a class="logo" href="index.html">FLASHBOSS</a><span class="pipe">|</span><a href="home.html">home</a><span class="sep"> · </span><a href="packs.html">packs</a><span class="sep"> · </span><span class="here">Esperanto</span></span>	<span class="brand"><a class="logo" href="index.html">FLASHBOSS</a><span class="pipe">|</span><a href="home.html">главная</a><span class="sep"> · </span><a href="packs.html">наборы</a><span class="sep"> · </span><span class="here">Esperanto</span></span>
<p class="body">And the destination is different. You don't learn Esperanto to survive a trip or consume the media — you learn it to <b>join its people</b>. Core runs from first words and the regular grammar engine, through writing and messaging online, to the thing Esperanto is really for: correspondence, meetups, and a community spread across every continent and no homeland. It's the most welcoming room on earth, and 1,000 words gets you through the door.</p>	<p class="body">И цель здесь другая. Вы учите эсперанто не для того, чтобы выжить в поездке или потреблять медиа — вы учите его, чтобы <b>присоединиться к его народу</b>. Набор Core ведёт от первых слов и регулярного грамматического движка, через письмо и общение в сети, к тому, для чего эсперанто на самом деле: переписка, встречи и сообщество, разбросанное по всем континентам и не имеющее родины. Это самая гостеприимная комната на Земле, и 1000 слов открывают вам дверь.</p>
<div class="t">Tier 1</div>	<div class="t">Уровень 1</div>
<p>Survival words and the regular verb system — the engine, learned once.</p>	<p>Слова для выживания и регулярная система глаголов — движок, изучаемый один раз.</p>
<div class="t">Tier 2</div>	<div class="t">Уровень 2</div>
<p>Family, feelings, opinions, polite discourse — talking with people.</p>	<p>Семья, чувства, мнения, вежливое общение — разговоры с людьми.</p>
<div class="t">Tier 3</div>	<div class="t">Уровень 3</div>
<p>Devices, the internet, social media, writing online — the modern channels.</p>	<p>Устройства, интернет, соцсети, написание текстов онлайн — современные каналы.</p>
<div class="t">Tier 4</div>	<div class="t">Уровень 4</div>
<p>Letters, email, sharing news, making plans — real correspondence.</p>	<p>Письма, электронная почта, обмен новостями, составление планов — настоящая переписка.</p>
<div class="t">Tier 5</div>	<div class="t">Уровень 5</div>
<p>The community, meetups, cultures, the world — belonging, across borders.</p>	<p>Сообщество, встречи, культуры, мир — принадлежность, через границы.</p>
<span class="tag">Watch it grow up</span>	<span class="tag">Наблюдайте, как он растёт</span>
<h2>Progressively more challenging</h2>	<h2>Постепенно усложняющиеся</h2>
<p class="sub">The example sentences increase in complexity tier by tier.</p>	<p class="sub">Примеры предложений усложняются уровень за уровнем.</p>
<li class="reveal"><span class="ger eo">Saluton, mi nomiĝas Maria.</span><span class="en">Hello, my name is Maria.</span></li>	<li class="reveal"><span class="ger eo">Saluton, mi nomiĝas Maria.</span><span class="en">Привет, меня зовут Мария.</span></li>
<li class="reveal"><span class="ger eo">Mi loĝas en granda urbo kun mia familio.</span><span class="en">I live in a big city with my family.</span></li>	<li class="reveal"><span class="ger eo">Mi loĝas en granda urbo kun mia familio.</span><span class="en">Я живу в большом городе с моей семьёй.</span></li>
<li class="reveal"><span class="ger eo">Hieraŭ mi skribis mesaĝon al amiko en alia lando.</span><span class="en">Yesterday I wrote a message to a friend in another country.</span></li>	<li class="reveal"><span class="ger eo">Hieraŭ mi skribis mesaĝon al amiko en alia lando.</span><span class="en">Вчера я написала сообщение другу в другой стране.</span></li>
<li class="reveal"><span class="ger eo">Kvankam ni neniam renkontiĝis, ni interparolas ĉiusemajne en la reto.</span><span class="en">Although we've never met, we talk every week online.</span></li>	<li class="reveal"><span class="ger eo">Kvankam ni neniam renkontiĝis, ni interparolas ĉiusemajne en la reto.</span><span class="en">Хотя мы никогда не встречались, мы разговариваем каждую неделю онлайн.</span></li>
<li class="reveal"><span class="ger eo">Mi esperas partopreni la kongreson, kie homoj el la tuta mondo kunvenas.</span><span class="en">I hope to take part in the congress, where people from all over the world come together.</span></li>	<li class="reveal"><span class="ger eo">Mi esperas partopreni la kongreson, kie homoj el la tuta mondo kunvenas.</span><span class="en">Я надеюсь принять участие в конгрессе, где люди со всего мира собираются вместе.</span></li>
<span class="tag">Build it from parts</span>	<span class="tag">Соберите из частей</span>
<h2>One root, a dozen words</h2>	<h2>Один корень — дюжина слов</h2>
<p class="sub">Esperanto has no genders to memorise — so FlashBoss shows you the thing that actually matters: how words are built. Roots stay the same; regular affixes do the rest.</p>	<p class="sub">В эсперанто нет родов, которые нужно запоминать — поэтому FlashBoss показывает вам то, что действительно имеет значение: как строятся слова. Корни остаются неизменными; регулярные аффиксы делают остальное.</p>
<div class="legend">\n        <span><i class="lr"></i> root — the meaning</span>\n        <span><i class="la"></i> affix &amp; ending — the regular machinery</span>\n      </div>	<div class="legend">\n        <span><i class="lr"></i> корень — значение</span>\n        <span><i class="la"></i> аффикс и окончание — регулярный механизм</span>\n      </div>
<div class="gloss"><b>healthy</b> — root <i>san-</i> + adjective ending <i>-a</i></div>	<div class="gloss"><b>здоровый</b> — корень <i>san-</i> + окончание прилагательного <i>-a</i></div>
<div class="gloss"><b>health</b> — <i>-ec-</i> makes an abstract quality, <i>-o</i> a noun</div>	<div class="gloss"><b>здоровье</b> — <i>-ec-</i> образует абстрактное качество, <i>-o</i> — существительное</div>
<div class="gloss"><b>ill</b> — <i>mal-</i> reverses any root: the exact opposite</div>	<div class="gloss"><b>больной</b> — <i>mal-</i> меняет значение любого корня на противоположное</div>
<div class="gloss"><b>hospital</b> — ill + <i>-ul-</i> (person) + <i>-ej-</i> (place): a place for ill people</div>	<div class="gloss"><b>больница</b> — больной + <i>-ul-</i> (человек) + <i>-ej-</i> (место): место для больных людей</div>
<div class="gloss"><b>to recover</b> — <i>re-</i> (again) + <i>-iĝ-</i> (become): to become healthy again</div>	<div class="gloss"><b>выздоравливать</b> — <i>re-</i> (снова) + <i>-iĝ-</i> (становиться): становиться здоровым снова</div>
<h2>The words of a movement</h2>	<h2>Слова движения</h2>
<p class="sub">Esperanto carries its own culture in a handful of words. Tap to flip.</p>	<p class="sub">Эсперанто несёт свою культуру в нескольких словах. Нажмите, чтобы перевернуть.</p>
<div class="art">community</div>	<div class="art">сообщество</div>
<div class="trans">a fellow Esperantist — literally &ldquo;same-idea-person.&rdquo; What speakers call one another: not a stranger, but someone who shares the idea.</div>	<div class="trans">товарищ по эсперанто — буквально &laquo;человек той же идеи&raquo;. Так эсперантисты обращаются друг к другу: не чужой, а тот, кто разделяет идею.</div>
<div class="hint">tap to flip</div>	<div class="hint">нажмите, чтобы перевернуть</div>
<div class="art">tradition</div>	<div class="art">традиция</div>
<div class="trans">&ldquo;Passport Service&rdquo; — a global network where Esperantists host each other for free. A language that gives you a place to stay on every continent.</div>	<div class="trans">&laquo;Паспортная служба&raquo; — глобальная сеть, где эсперантисты бесплатно принимают друг друга. Язык, который даёт вам кров на каждом континенте.</div>
<div class="art">event</div>	<div class="art">событие</div>
<div class="trans">congress — the yearly world gathering where thousands meet and the only shared language in the room is the one everybody chose.</div>	<div class="trans">конгресс — ежегодное мировое собрание, где встречаются тысячи людей, и единственный общий язык в комнате — тот, который выбрал каждый.</div>
<div class="art">spirit</div>	<div class="art">дух</div>
<div class="trans">&ldquo;the inner idea&rdquo; — Zamenhof's name for the hope behind the language: people meeting as equals, on neutral ground.</div>	<div class="trans">&ldquo;внутренняя идея&rdquo; — название Заменгофа для надежды, стоящей за языком: люди встречаются как равные, на нейтральной почве.</div>
<h2>The Pareto Principle</h2>	<h2>Принцип Pareto</h2>
<p class="sub">3 packs. 10% of the Esperanto vocabulary for 90% of Esperanto use cases.</p>	<p class="sub">3 набора. 10% словарного запаса Esperanto для 90% случаев использования Esperanto.</p>
<div class="lvl">A1–A2 · 1,000 words</div>	<div class="lvl">A1–A2 · 1000 слов</div>
<p>First words to the community, in five tiers. The road in.</p>	<p>Первые слова для сообщества, в пяти уровнях. Дорога внутрь.</p>
<span class="free">Included free</span>	<span class="free">Включено бесплатно</span>
<div class="lvl">B1–B2 · 1,000 words</div>	<div class="lvl">B1–B2 · 1000 слов</div>
<p>The next thousand — deeper conversation, writing, and community life.</p>	<p>Следующая тысяча — глубокое общение, письмо и жизнь сообщества.</p>
<div class="lvl">B2–C1 · 1,000 words</div>	<div class="lvl">B2–C1 · 1000 слов</div>
<p>Abstract, literary, and fluent range. The full three thousand.</p>	<p>Абстрактный, литературный и беглый диапазон. Полные три тысячи.</p>
<span class="tag">How it sticks</span>	<span class="tag">Как это запоминается</span>
<h2>Flashcards as an integrated system</h2>	<h2>Карточки как интегрированная система</h2>
<dt>Fibonacci SRS</dt>	<dt>Интервальное повторение по Фибоначчи</dt>
<dd>Rate each card 0–5. The better you know a word, the longer before it returns — spaced repetition on Fibonacci intervals.</dd>	<dd>Оценивай каждую карточку 0–5. Чем лучше вы знаете слово, тем дольше оно не возвращается — интервальное повторение по интервалам Фибоначчи.</dd>
<dt>Boss fights</dt>	<dt>Босс-файты</dt>
<dd>Each cluster is gated by a duel you can't win without confronting and overcoming your most difficult words.</dd>	<dd>Каждый блок закрыт дуэлью, которую невозможно выиграть, не встретившись лицом к лицу со своими самыми трудными словами и не преодолев их.</dd>
<dt>Graduation</dt>	<dt>Освоение</dt>
<dd>Beat a cluster and its cards leave your daily deck for good. The deck gets smaller as you learn.</dd>	<dd>Победите блок, и его карточки навсегда покинут вашу ежедневную колоду. Колода становится меньше по мере обучения.</dd>
<dt>Regularity</dt>	<dt>Регулярность</dt>
<dd>Because Esperanto is perfectly regular, every word you learn multiplies — affixes turn one root into a dozen words you can already read.</dd>	<dd>Поскольку эсперанто идеально регулярен, каждое выученное слово умножается — аффиксы превращают один корень в дюжину слов, которые вы уже можете прочитать.</dd>
<dt>Lessons</dt>	<dt>Уроки</dt>
<dd>Reference lessons fire at the point in the sequence where they unlock what you're about to read.</dd>	<dd>Справочные уроки запускаются в тот момент последовательности, когда они раскрывают то, что вы собираетесь прочитать.</dd>
<a class="btn hot" href="https://store.steampowered.com/app/4134440/FlashBoss/?utm_source=website">Get FlashBoss on Steam &rarr;</a>	<a class="btn hot" href="https://store.steampowered.com/app/4134440/FlashBoss/?utm_source=website">Купить FlashBoss в Steam &rarr;</a>
<p class="epi">&ldquo;Ĉu ne kunvenis ni por reciproke nin kompreni?&rdquo;<span class="tr">Did we not come together to understand one another?</span><span class="epi-cite">&mdash; L. L. Zamenhof</span></p>	<p class="epi">&ldquo;Ĉu ne kunvenis ni por reciproke nin kompreni?&rdquo;<span class="tr">Разве мы не собрались, чтобы понять друг друга?</span><span class="epi-cite">&mdash; L. L. Zamenhof</span></p>
<span class="footer-links">\n    <a href="home.html">home</a>\n    <span class="div">·</span>\n    <a href="manual/">walkthrough (beta)</a>\n    <span class="div">·</span>\n    <a href="https://store.steampowered.com/app/4134440/FlashBoss/?utm_source=website">steam</a>\n  </span>	<span class="footer-links">\n    <a href="home.html">главная</a>\n    <span class="div">·</span>\n    <a href="manual/">руководство (бета)</a>\n    <span class="div">·</span>\n    <a href="https://store.steampowered.com/app/4134440/FlashBoss/?utm_source=website">steam</a>\n  </span>
<title>Esperanto — FlashBoss</title>	<title>Эсперанто — FlashBoss</title>
content="FlashBoss Esperanto: the language built to be learned. Perfectly regular — no irregular verbs, no genders, no exceptions — and built around the worldwide community you join. From 'Saluton' to writing, meeting, and belonging across borders. Spaced repetition, boss fights, and text-to-speech."	content="FlashBoss Эсперанто: язык, созданный для изучения. Идеально регулярный — нет неправильных глаголов, нет родов, нет исключений — и построен вокруг мирового сообщества, к которому вы присоединяетесь. От 'Saluton' до письма, встреч и чувства принадлежности через границы. Интервальное повторение, босс-файты и синтез речи."
