# spanish.html — en<TAB>ru. Drafted by deepseek-v4-flash, checked by qwen3-max, cross-refuted, Claude-adjudicated.
<span class="brand"><a class="logo" href="index.html">FLASHBOSS</a><span class="pipe">|</span><a href="home.html">home</a><span class="sep"> · </span><a href="packs.html">packs</a><span class="sep"> · </span><span class="here">Spanish</span></span>	<span class="brand"><a class="logo" href="index.html">FLASHBOSS</a><span class="pipe">|</span><a href="home.html">главная</a><span class="sep"> · </span><a href="packs.html">наборы</a><span class="sep"> · </span><span class="here">Испанский</span></span>
<p class="body">This is the Spanish that you hear in the streets, and on the screen. Every word was chosen by cross-referencing a vast corpus of film and television subtitles against an academic frequency list — so you learn the language as it lands on screen and in conversation, ranked by how often you'll truly meet it. The destination isn't an exam. It's belonging: enjoying the joke, following the drama, sharing the table.</p>	<p class="body">Это тот испанский, который вы слышите на улицах и на экране. Каждое слово было отобрано путём перекрёстной сверки огромного корпуса субтитров к фильмам и телепередачам с академическим частотным списком — так вы учите язык, каким он звучит на экране и в разговоре, отсортированный по тому, как часто вы с ним действительно встретитесь. Цель — не экзамен. Это принадлежность: наслаждаться шуткой, следить за драмой, разделять стол.</p>
<div class="t">Tier 1</div>	<div class="t">Уровень 1</div>
<p>First contact, getting around, family — the people in front of you.</p>	<p>Первый контакт, передвижение, семья — люди перед вами.</p>
<div class="t">Tier 2</div>	<div class="t">Уровень 2</div>
<p>Food, home, the body, nature — the texture of daily life.</p>	<p>Еда, дом, тело, природа — текстура повседневной жизни.</p>
<div class="t">Tier 3</div>	<div class="t">Уровень 3</div>
<p>Communication, friendship, work, media — life among others.</p>	<p>Общение, дружба, работа, медиа — жизнь среди других.</p>
<div class="t">Tier 4</div>	<div class="t">Уровень 4</div>
<p>Complex feeling, persuasion, society — the deeper currents.</p>	<p>Сложные чувства, убеждение, общество — глубинные течения.</p>
<div class="t">Tier 5</div>	<div class="t">Уровень 5</div>
<p>Identity, character, idiom — inside the culture.</p>	<p>Идентичность, характер, идиома — внутри культуры.</p>
<span class="tag">Watch it grow up</span>	<span class="tag">Смотри, как он растёт</span>
<h2>Progressively more challenging</h2>	<h2>Постепенное усложнение</h2>
<p class="sub">The example sentences increase in complexity tier by tier.</p>	<p class="sub">Примеры предложений усложняются от уровня к уровню.</p>
<li class="reveal"><span class="ger es">Hola, me llamo Ana y soy de México.</span><span class="en">Hi, my name is Ana and I'm from Mexico.</span></li>	<li class="reveal"><span class="ger es">Hola, me llamo Ana y soy de México.</span><span class="en">Привет, меня зовут Ана, я из Мексики.</span></li>
<li class="reveal"><span class="ger es">Todas las mañanas tomo un café antes de salir de casa.</span><span class="en">Every morning I have a coffee before leaving the house.</span></li>	<li class="reveal"><span class="ger es">Todas las mañanas tomo un café antes de salir de casa.</span><span class="en">Каждое утро я пью кофе перед выходом из дома.</span></li>
<li class="reveal"><span class="ger es">Ayer hablé con mi hermano sobre el trabajo que está buscando.</span><span class="en">Yesterday I talked with my brother about the job he's looking for.</span></li>	<li class="reveal"><span class="ger es">Ayer hablé con mi hermano sobre el trabajo que está buscando.</span><span class="en">Вчера я поговорил с братом о работе, которую он ищет.</span></li>
<li class="reveal"><span class="ger es">Aunque no estaba de acuerdo, decidió apoyar la idea para no causar problemas.</span><span class="en">Although he didn't agree, he decided to support the idea so as not to cause trouble.</span></li>	<li class="reveal"><span class="ger es">Aunque no estaba de acuerdo, decidió apoyar la idea para no causar problemas.</span><span class="en">Хотя он не был согласен, он решил поддержать идею, чтобы не создавать проблем.</span></li>
<li class="reveal"><span class="ger es">Lo que más me llama la atención es cómo logran transmitir tanto con tan pocas palabras.</span><span class="en">What strikes me most is how they manage to convey so much with so few words.</span></li>	<li class="reveal"><span class="ger es">Lo que más me llama la atención es cómo logran transmitir tanto con tan pocas palabras.</span><span class="en">Больше всего меня поражает, как им удаётся передать так много так малым количеством слов.</span></li>
<span class="tag">Read it by sight</span>	<span class="tag">Читайте визуально</span>
<h2>el · la, in colour</h2>	<h2>el · la, в цвете</h2>
<p class="sub">Every noun carries its article colour-coded to gender, to help you associate gender as you learn new nouns. Tap a card to flip it.</p>	<p class="sub">Каждое существительное сопровождается артиклем, окрашенным по роду, чтобы помочь вам запоминать род при изучении новых слов. Нажмите на карточку, чтобы перевернуть её.</p>
<div class="legend">\n        <span><i class="lm"></i> el — masculine</span>\n        <span><i class="lf"></i> la — feminine</span>\n      </div>	<div class="legend">\n        <span><i class="lm"></i> el — мужской род</span>\n        <span><i class="lf"></i> la — женский род</span>\n      </div>
<div class="trans">work, job — &ldquo;I'm looking for a job near home.&rdquo; Masculine.</div>	<div class="trans">работа, работа — &ldquo;Я ищу работу рядом с домом.&rdquo; Мужской род.</div>
<div class="hint">tap to flip</div>	<div class="hint">нажмите, чтобы перевернуть</div>
<div class="trans">people — &ldquo;The people here are very kind.&rdquo; Feminine, and always singular: <i>la gente es</i>, not <i>son</i>.</div>	<div class="trans">народ — &ldquo;Здешние люди очень добры.&rdquo; Женский род, всегда в единственном числе: <i>la gente es</i>, а не <i>son</i>.</div>
<div class="trans">day — &ldquo;Every day I learn something new.&rdquo; Masculine despite the -a: a classic exception, colour-coded so you never forget.</div>	<div class="trans">день — &ldquo;Каждый день я узнаю что-то новое.&rdquo; Мужской род, несмотря на окончание -a: классическое исключение, цветовая маркировка, чтобы вы никогда не забыли.</div>
<h2>The language of culture</h2>	<h2>Язык культуры</h2>
<p class="sub">Repetition of the language in new contexts is key. Tap to flip.</p>	<p class="sub">Повторение языка в новых контекстах — ключ. Нажмите, чтобы перевернуть.</p>
<div class="art">expression</div>	<div class="art">выражение</div>
<div class="trans">How cool! / Awesome! — &ldquo;I got the job.&rdquo; &ldquo;That's great!&rdquo; Pan-Latin American, warm and everyday.</div>	<div class="trans">Как круто! / Здорово! — &ldquo;Я получил работу.&rdquo; &ldquo;Это здорово!&rdquo; Общелатиноамериканское, тёплое и повседневное.</div>
<div class="art">idiom</div>	<div class="art">идиома</div>
<div class="trans">to miss (someone) — &ldquo;I miss my family.&rdquo; The feeling at the heart of a continent of migration.</div>	<div class="trans">скучать (по кому-то) — &ldquo;Я скучаю по своей семье.&rdquo; Чувство, лежащее в основе континента миграций.</div>
<div class="art">verb · concept</div>	<div class="art">глагол · понятие</div>
<div class="trans">to live together, share life — &ldquo;Learning to live together is what matters most.&rdquo;</div>	<div class="trans">жить вместе, делить жизнь — &ldquo;Научиться жить вместе — это самое важное.&rdquo;</div>
<div class="art">false friend</div>	<div class="art">ложный друг</div>
<div class="trans">success, hit — <b>not</b> &ldquo;exit.&rdquo; &ldquo;The film was a big hit.&rdquo; A classic false friend.</div>	<div class="trans">успех, хит — <b>не</b> &ldquo;выход&rdquo;. &ldquo;Фильм стал большим хитом.&rdquo; Классический ложный друг.</div>
<h2>The Pareto Principle</h2>	<h2>Принцип Парето</h2>
<p class="sub">3 packs. 10% of the Spanish vocabulary for 90% of Spanish use cases.</p>	<p class="sub">3 набора. 10% лексики испанского для 90% случаев использования испанского.</p>
<div class="lvl">A1–A2 · 1,000 words</div>	<div class="lvl">A1–A2 · 1000 слов</div>
<p>First contact to belonging, in five tiers. The road in.</p>	<p>От первого знакомства до уверенного владения, в пять уровней. Путь внутрь.</p>
<div class="lvl">B1–B2 · 1,000 words</div>	<div class="lvl">B1–B2 · 1000 слов</div>
<p>The next thousand — work, media, society, and real conversation.</p>	<p>Следующая тысяча — работа, медиа, общество и живое общение.</p>
<div class="lvl">B2–C1 · 1,000 words</div>	<div class="lvl">B2–C1 · 1000 слов</div>
<p>Abstract, expressive, and native-like range. The full three thousand.</p>	<p>Абстрактный, выразительный и близкий к носителю диапазон. Полные три тысячи.</p>
<span class="tag">How it sticks</span>	<span class="tag">Как это запоминается</span>
<h2>Flashcards as an integrated system</h2>	<h2>Карточки как интегрированная система</h2>
<dt>Fibonacci SRS</dt>	<dt>Интервальное повторение по Фибоначчи</dt>
<dd>Rate each card 0–5. The better you know a word, the longer before it returns — spaced repetition on Fibonacci intervals.</dd>	<dd>Оценивайте каждую карточку от 0 до 5. Чем лучше вы знаете слово, тем дольше оно не возвращается — интервальное повторение по интервалам Фибоначчи.</dd>
<dt>Boss fights</dt>	<dt>Босс-файты</dt>
<dd>Each cluster is gated by a duel you can't win without confronting and overcoming your most difficult words.</dd>	<dd>Каждый блок защищен дуэлью, которую вы не выиграете, не столкнувшись и не преодолев свои самые сложные слова.</dd>
<dt>Graduation</dt>	<dt>Освоение</dt>
<dd>Beat a cluster and its cards leave your daily deck for good. The deck gets smaller as you learn.</dd>	<dd>Победите блок, и его карточки навсегда покидают вашу ежедневную колоду. Колода уменьшается по мере обучения.</dd>
<dt>Frequency</dt>	<dt>Частота</dt>
<dd>Word lists cross-reference a film &amp; television subtitle corpus against academic frequency data — the Spanish you'll actually hear, first.</dd>	<dd>Списки слов сопоставляют корпус субтитров фильмов &amp; телевидения с академическими данными о частоте — испанский, который вы реально услышите, в первую очередь.</dd>
<dt>Lessons</dt>	<dt>Уроки</dt>
<dd>Reference lessons fire at the point in the sequence where they unlock what you're about to read.</dd>	<dd>Справочные уроки появляются в той точке последовательности, где они открывают то, что вы собираетесь прочитать.</dd>
<a class="btn hot" href="https://store.steampowered.com/app/4134880/FlashBoss__Spanish_Core/?utm_source=website" target="_blank" rel="noopener">Get FlashBoss on Steam &rarr;</a>	<a class="btn hot" href="https://store.steampowered.com/app/4134880/FlashBoss__Spanish_Core/?utm_source=website" target="_blank" rel="noopener">Купить FlashBoss в Steam &rarr;</a>
<p class="epi">&ldquo;Aprender a convivir es lo más importante.&rdquo;<span class="tr">Learning to live together is what matters most.</span></p>	<p class="epi">&ldquo;Aprender a convivir es lo más importante.&rdquo;<span class="tr">Учиться жить вместе — это самое важное.</span></p>
<span class="footer-links">\n    <a href="home.html">home</a>\n    <span class="div">·</span>\n    <a href="manual/">walkthrough (beta)</a>\n    <span class="div">·</span>\n    <a href="https://store.steampowered.com/app/4134880/FlashBoss__Spanish_Core/?utm_source=website" target="_blank" rel="noopener">steam</a>\n  </span>	<span class="footer-links">\n    <a href="home.html">главная</a>\n    <span class="div">·</span>\n    <a href="manual/">руководство (бета)</a>\n    <span class="div">·</span>\n    <a href="https://store.steampowered.com/app/4134880/FlashBoss__Spanish_Core/?utm_source=website" target="_blank" rel="noopener">Steam</a>\n  </span>
<title>Spanish — FlashBoss</title>	<title>Испанский — FlashBoss</title>
content="FlashBoss Spanish: the Latin American Spanish people actually speak — drawn from a vast subtitle corpus and academic frequency data. From 'Hola, me llamo…' to following the film, the song, and the whole conversation without subtitles. Spaced repetition, boss fights, and text-to-speech."	content="FlashBoss Испанский: латиноамериканский испанский, на котором люди на самом деле говорят — создан на основе огромного корпуса субтитров и академических данных частотности. От 'Hola, me llamo…' до понимания фильма, песни и всего разговора без субтитров. Интервальное повторение, босс-файты и синтез речи."
